phrase,word1,word2,bigram_frequency,avg_zipf,PFS,CES_estimate,concreteness_score,abstraction_level,tone_tag,category_tag,difficulty_score,entropy,familiarity,level_tier
mountain road,mountain,road,medium,5.2,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
mountain side,mountain,side,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
mountain stream,mountain,stream,medium,5.2,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
mountain top,mountain,top,medium,5.6,1.67,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
mountain trail,mountain,trail,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
mountain view,mountain,view,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
mouse click,mouse,click,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
mouse pad,mouse,pad,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
mouse trap,mouse,trap,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
move along,move,along,medium,5.4,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
move around,move,around,medium,5.4,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
move in,move,in,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
move on,move,on,high,5.8,2.05,1,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
movie night,movie,night,medium,5.6,1.67,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
movie poster,movie,poster,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
movie review,movie,review,medium,5.2,1.63,1,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
movie screen,movie,screen,medium,5.4,1.63,4,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
movie star,movie,star,medium,5.6,1.67,4,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
movie theater,movie,theater,medium,5.6,1.67,3,1.0,concrete,neutral,building,20.0,1,4,mid (21-50)
movie ticket,movie,ticket,medium,5.4,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
movie time,movie,time,medium,5.4,1.63,3,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
moving truck,moving,truck,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
moving van,moving,van,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
mud flap,mud,flap,medium,5.5,1.67,1,1.0,concrete,neutral,transport,18.5,1,4,mid (21-50)
mud puddle,mud,puddle,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
mud room,mud,room,medium,5.0,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
muddle through,muddle,through,low,4.8,1.18,1,0.4,abstract,neutral,action,20.0,1,4,late (51+)
museum guide,museum,guide,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
music box,music,box,medium,5.5,1.67,1,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
music class,music,class,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
music festival,music,festival,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
music hall,music,hall,medium,5.2,1.63,1,1.0,concrete,neutral,building,20.0,1,4,mid (21-50)
music lesson,music,lesson,medium,5.4,1.63,2,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
music room,music,room,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
music stand,music,stand,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
music teacher,music,teacher,medium,5.4,1.63,2,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
mustard seed,mustard,seed,medium,5.0,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
nail down,nail,down,medium,5.2,1.57,1,0.4,abstract,neutral,action,20.0,1,4,mid (21-50)
nail hole,nail,hole,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
name badge,name,badge,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
name brand,name,brand,medium,5.4,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
name tag,name,tag,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
nap time,nap,time,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
narrow down,narrow,down,medium,5.2,1.57,1,0.4,abstract,neutral,action,20.0,1,4,mid (21-50)
narrow path,narrow,path,medium,5.0,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
national park,national,park,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
nature park,nature,park,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
nature trail,nature,trail,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
nature walk,nature,walk,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
neck pillow,neck,pillow,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
neck tie,neck,tie,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
neighbor kid,neighbor,kid,medium,5.2,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
neon sign,neon,sign,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
nest egg,nest,egg,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,18.5,1,4,early (1-20)
net work,net,work,medium,5.6,1.62,1,0.5,abstract,neutral,work,20.0,1,4,mid (21-50)
network cable,network,cable,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
new business,new,business,medium,5.4,1.63,3,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
new car,new,car,medium,5.8,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
new friend,new,friend,medium,5.6,1.67,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
new idea,new,idea,medium,5.6,1.62,2,0.5,abstract,neutral,thought,20.0,1,4,mid (21-50)
new item,new,item,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
new moon,new,moon,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
new take,new,take,medium,5.2,1.57,1,0.4,abstract,neutral,thought,20.0,1,4,mid (21-50)
new way,new,way,medium,5.6,1.62,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
news paper,news,paper,high,5.8,2.07,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
news show,news,show,medium,5.2,1.63,2,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
news stand,news,stand,medium,5.4,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
next door,next,door,medium,5.6,1.67,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
nice day,nice,day,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
night club,night,club,medium,5.4,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
night light,night,light,medium,5.6,1.67,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
night shift,night,shift,medium,5.4,1.63,4,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
night show,night,show,low,4.8,1.32,4,1.0,concrete,neutral,performance,20.0,1,4,late (51+)
night sky,night,sky,medium,5.6,1.67,4,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
night stand,night,stand,medium,5.6,2.22,4,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
noodle soup,noodle,soup,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
north star,north,star,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
note book,note,book,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
note card,note,card,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
note pad,note,pad,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
note paper,note,paper,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
nut butter,nut,butter,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
nut milk,nut,milk,medium,5.2,1.63,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
oak leaf,oak,leaf,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
oak tree,oak,tree,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
oat meal,oat,meal,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
oat milk,oat,milk,medium,5.2,1.63,2,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
oatmeal cookie,oatmeal,cookie,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
ocean breeze,ocean,breeze,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
ocean floor,ocean,floor,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
ocean side,ocean,side,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
ocean view,ocean,view,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
ocean water,ocean,water,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
ocean wave,ocean,wave,medium,5.6,1.67,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
off chance,off,chance,medium,5.0,1.57,1,0.4,abstract,neutral,thought,20.0,1,4,mid (21-50)
off day,off,day,medium,5.2,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
office building,office,building,medium,5.6,1.67,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
office chair,office,chair,medium,5.6,1.67,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
office desk,office,desk,medium,5.4,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
office hours,office,hours,medium,5.4,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
office manager,office,manager,medium,5.4,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
office party,office,party,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
office phone,office,phone,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
office space,office,space,medium,5.6,1.67,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
office supply,office,supply,medium,5.4,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
office worker,office,worker,medium,5.4,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
oil change,oil,change,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
oil filter,oil,filter,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
oil pump,oil,pump,medium,5.0,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
old car,old,car,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
old friend,old,friend,medium,5.6,1.67,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
old news,old,news,medium,5.4,1.6,1,0.7,abstract,neutral,communication,20.0,1,4,mid (21-50)
old way,old,way,medium,5.4,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
olive oil,olive,oil,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
on sale,on,sale,high,5.8,2.07,1,1.0,concrete,neutral,commerce,20.0,1,4,early (1-20)
on the way,on,the,high,5.8,2.05,1,0.6,abstract,neutral,action,20.0,1,4,early (1-20)
one stop,one,stop,medium,5.4,1.61,1,0.8,concrete,neutral,commerce,20.0,1,4,mid (21-50)
one way,one,way,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
onion ring,onion,ring,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
onion soup,onion,soup,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
online order,online,order,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
online shopping,online,shopping,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
open field,open,field,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
open market,open,market,medium,5.2,1.6,2,0.7,concrete,neutral,commerce,20.0,1,4,mid (21-50)
open mind,open,mind,medium,5.4,1.57,2,0.4,abstract,positive,thought,20.0,1,4,mid (21-50)
open road,open,road,medium,5.4,1.61,1,0.8,concrete,neutral,transport,20.0,1,4,mid (21-50)
opening night,opening,night,medium,5.2,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
opt out,opt,out,medium,5.2,1.57,1,0.4,abstract,neutral,action,20.0,1,4,mid (21-50)
orange juice,orange,juice,high,6.2,2.23,1,1.0,concrete,neutral,drink,20.0,1,4,early (1-20)
orange peel,orange,peel,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
orange slice,orange,slice,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
order form,order,form,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
order number,order,number,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
other side,other,side,medium,5.6,1.63,1,0.6,abstract,neutral,thought,20.0,1,4,mid (21-50)
other way,other,way,medium,5.6,1.63,1,0.6,abstract,neutral,action,20.0,1,4,mid (21-50)
out field,out,field,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
out of way,out,of,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
outside chance,outside,chance,medium,5.2,1.57,1,0.4,abstract,neutral,thought,20.0,1,4,mid (21-50)
over time,over,time,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
overnight shipping,overnight,shipping,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
own way,own,way,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
owner manual,owner,manual,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
oyster cracker,oyster,cracker,medium,5.0,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pack horse,pack,horse,medium,5.5,1.3,1,1.0,concrete,neutral,animal,21.5,1,4,late (51+)
pack mule,pack,mule,medium,5.5,1.67,2,1.0,concrete,neutral,animal,20.0,1,4,mid (21-50)
package delivery,package,delivery,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
packing tape,packing,tape,high,5.5,2.07,1,1.0,concrete,neutral,household,24.5,1,4,early (1-20)
paddle boat,paddle,boat,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
paid leave,paid,leave,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
paid time,paid,time,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
paint brush,paint,brush,medium,5.6,1.67,1,1.0,concrete,neutral,tool,20.0,1,4,mid (21-50)
paint can,paint,can,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paint chip,paint,chip,medium,5.0,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paint roller,paint,roller,medium,5.2,1.63,1,1.0,concrete,neutral,tool,20.0,1,4,mid (21-50)
paint set,paint,set,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
palm tree,palm,tree,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
pan handle,pan,handle,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
pancake batter,pancake,batter,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
paper bag,paper,bag,high,6.5,2.08,3,1.0,concrete,neutral,household,18.0,1,5,early (1-20)
paper clip,paper,clip,medium,5.6,1.67,4,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper crane,paper,crane,medium,5.5,1.64,4,0.7,concrete,neutral,craft,38.0,4,4,mid (21-50)
paper cup,paper,cup,high,6.5,2.07,4,0.7,concrete,neutral,household,33.0,4,5,early (1-20)
paper cut,paper,cut,high,6.5,2.07,4,0.7,concrete,neutral,object_neutral,33.0,4,5,early (1-20)
paper file,paper,file,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper filter,paper,filter,medium,5.0,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper jam,paper,jam,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
paper napkin,paper,napkin,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper plane,paper,plane,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper plate,paper,plate,medium,5.6,1.67,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper shredder,paper,shredder,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper towel,paper,towel,high,6.5,2.07,2,0.7,concrete,neutral,household,26.0,2,5,early (1-20)
paper trail,paper,trail,high,5.5,2.06,2,0.7,concrete,neutral,object_neutral,28.0,2,4,early (1-20)
paper weight,paper,weight,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
paper work,paper,work,medium,5.6,1.64,2,0.7,concrete,neutral,work,20.0,1,4,mid (21-50)
park bench,park,bench,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
park entrance,park,entrance,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
park ranger,park,ranger,medium,5.4,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
parking fee,parking,fee,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
parking garage,parking,garage,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
parking lot,parking,lot,high,5.8,2.22,1,1.0,concrete,neutral,transport,20.0,1,4,early (1-20)
parking meter,parking,meter,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
parking space,parking,space,medium,5.4,1.63,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
parking spot,parking,spot,medium,5.6,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
parking ticket,parking,ticket,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
part number,part,number,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
part time,part,time,high,5.8,2.07,1,1.0,concrete,neutral,work,20.0,1,4,early (1-20)
party dress,party,dress,medium,5.2,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
party favor,party,favor,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
party food,party,food,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
party game,party,game,medium,5.4,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
party guest,party,guest,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
party hat,party,hat,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
party host,party,host,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
party planner,party,planner,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
party time,party,time,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
pass along,pass,along,medium,5.2,1.58,3,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
pass around,pass,around,medium,5.2,1.58,3,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
pass away,pass,away,medium,5.4,1.58,3,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
pass down,pass,down,medium,5.2,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
pass key,pass,key,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,18.5,1,4,early (1-20)
pass on,pass,on,medium,5.6,1.62,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
pass out,pass,out,medium,5.4,1.58,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
pass word,pass,word,high,5.8,2.07,1,1.0,concrete,neutral,technology,20.0,1,4,early (1-20)
passenger train,passenger,train,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
pasta dish,pasta,dish,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pasta salad,pasta,salad,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pasta sauce,pasta,sauce,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pastry chef,pastry,chef,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
patent number,patent,number,medium,5.0,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
path way,path,way,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
patio chair,patio,chair,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patio door,patio,door,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patio set,patio,set,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patio table,patio,table,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patrol car,patrol,car,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
pause button,pause,button,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
pave way,pave,way,medium,5.2,1.57,1,0.4,abstract,positive,action,20.0,1,4,mid (21-50)
pawn shop,pawn,shop,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
pay back,pay,back,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
pay check,pay,check,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
pay day,pay,day,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
pay off,pay,off,medium,5.6,1.62,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
pay raise,pay,raise,medium,5.4,1.63,3,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
pay rate,pay,rate,medium,5.4,1.63,3,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
pay roll,pay,roll,medium,5.4,1.63,3,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
pay scale,pay,scale,medium,5.2,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
pay stub,pay,stub,medium,5.4,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
pdf file,pdf,file,medium,5.4,1.63,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
pea soup,pea,soup,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peace of mind,peace,of,medium,5.2,1.57,1,0.4,abstract,positive,thought,20.0,1,4,mid (21-50)
peace sign,peace,sign,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
peach cobbler,peach,cobbler,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peach pie,peach,pie,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peach pit,peach,pit,high,5.5,2.07,2,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
peach tree,peach,tree,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
peanut butter,peanut,butter,high,6.2,2.23,1,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
peanut oil,peanut,oil,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peanut shell,peanut,shell,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pecan nut,pecan,nut,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pecan pie,pecan,pie,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
