phrase,word1,word2,bigram_frequency,avg_zipf,PFS,CES_estimate,concreteness_score,abstraction_level,tone_tag,category_tag,difficulty_score,entropy,familiarity,level_tier
parking spot,parking,spot,medium,5.6,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
parking ticket,parking,ticket,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
part number,part,number,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
part time,part,time,high,5.8,2.07,1,1.0,concrete,neutral,work,20.0,1,4,early (1-20)
party dress,party,dress,medium,5.2,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
party favor,party,favor,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
party food,party,food,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
party game,party,game,medium,5.4,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
party guest,party,guest,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
party hat,party,hat,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
party host,party,host,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
party planner,party,planner,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
party time,party,time,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
pass key,pass,key,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,18.5,1,4,early (1-20)
pass word,pass,word,high,5.8,2.07,1,1.0,concrete,neutral,technology,20.0,1,4,early (1-20)
passenger train,passenger,train,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
pasta dish,pasta,dish,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pasta salad,pasta,salad,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pasta sauce,pasta,sauce,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pastry chef,pastry,chef,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
patent number,patent,number,medium,5.0,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
path way,path,way,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
patio chair,patio,chair,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patio door,patio,door,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patio set,patio,set,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patio table,patio,table,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
patrol car,patrol,car,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
pause button,pause,button,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
pawn shop,pawn,shop,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
pay check,pay,check,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
pay day,pay,day,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
pay scale,pay,scale,medium,5.2,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
pay stub,pay,stub,medium,5.4,1.63,2,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
pdf file,pdf,file,medium,5.4,1.63,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
pea soup,pea,soup,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peace sign,peace,sign,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
peach cobbler,peach,cobbler,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peach pie,peach,pie,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peach pit,peach,pit,high,5.5,2.07,2,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
peach tree,peach,tree,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
peanut butter,peanut,butter,high,6.2,2.23,1,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
peanut oil,peanut,oil,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
peanut shell,peanut,shell,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pecan nut,pecan,nut,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pecan pie,pecan,pie,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pen holder,pen,holder,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pen pal,pen,pal,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
pencil box,pencil,box,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pencil case,pencil,case,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pencil sharpener,pencil,sharpener,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pep rally,pep,rally,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
pepper mill,pepper,mill,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
perfect day,perfect,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
personal check,personal,check,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
pet door,pet,door,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
pet food,pet,food,medium,5.6,1.67,1,1.0,concrete,neutral,animal,20.0,1,4,mid (21-50)
pet store,pet,store,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
petty cash,petty,cash,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
phone book,phone,book,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
phone booth,phone,booth,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
phone line,phone,line,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
phone message,phone,message,medium,5.4,1.63,1,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
phone number,phone,number,high,5.8,2.07,1,1.0,concrete,neutral,communication,20.0,1,4,early (1-20)
phone order,phone,order,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
phone screen,phone,screen,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
phone stand,phone,stand,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
photo album,photo,album,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,23.0,1,4,early (1-20)
photo booth,photo,booth,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
piano bench,piano,bench,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
piano key,piano,key,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
piano lesson,piano,lesson,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
piano player,piano,player,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
piano stool,piano,stool,medium,5.5,1.67,1,1.0,concrete,neutral,music,23.0,1,4,mid (21-50)
piano teacher,piano,teacher,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
pick up,pick,up,high,5.8,2.07,1,1.0,concrete,neutral,action,20.0,1,4,early (1-20)
pickup truck,pickup,truck,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
picnic area,picnic,area,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
picnic basket,picnic,basket,medium,5.6,1.67,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
picnic lunch,picnic,lunch,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
picnic table,picnic,table,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
picture book,picture,book,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
picture day,picture,day,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
picture frame,picture,frame,high,5.5,2.07,1,1.0,concrete,neutral,household,26.0,1,4,early (1-20)
picture hook,picture,hook,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
pie crust,pie,crust,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pie filling,pie,filling,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pie plate,pie,plate,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pie slice,pie,slice,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pie tin,pie,tin,medium,5.0,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pillow case,pillow,case,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
pin number,pin,number,medium,5.4,1.63,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
pine cone,pine,cone,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
pine forest,pine,forest,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
pine needle,pine,needle,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
pine nut,pine,nut,medium,5.2,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pine tree,pine,tree,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
pipe wrench,pipe,wrench,medium,5.0,1.63,1,1.0,concrete,neutral,tool,20.0,1,4,mid (21-50)
pit stop,pit,stop,medium,5.5,1.67,1,1.0,concrete,neutral,transport,18.5,1,4,mid (21-50)
pizza box,pizza,box,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
pizza crust,pizza,crust,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pizza dough,pizza,dough,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pizza sauce,pizza,sauce,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pizza slice,pizza,slice,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
place card,place,card,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
place holder,place,holder,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
place mat,place,mat,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
place setting,place,setting,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
plain bagel,plain,bagel,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
plane ride,plane,ride,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
plane ticket,plane,ticket,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
plant pot,plant,pot,high,5.5,2.07,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
plant stand,plant,stand,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
plastic bag,plastic,bag,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
plastic cup,plastic,cup,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
plastic wrap,plastic,wrap,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
plate glass,plate,glass,high,5.0,2.05,1,1.0,concrete,neutral,object_neutral,24.0,1,3,early (1-20)
play date,play,date,medium,5.4,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
play ground,play,ground,high,5.8,2.22,2,1.0,concrete,neutral,school,20.0,1,4,early (1-20)
play group,play,group,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
play mat,play,mat,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
play mate,play,mate,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
play room,play,room,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
play set,play,set,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
play time,play,time,medium,5.6,2.22,2,1.0,concrete,neutral,time,20.0,1,4,early (1-20)
plus sign,plus,sign,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
poached egg,poached,egg,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pocket flap,pocket,flap,medium,5.5,1.67,1,1.0,concrete,neutral,clothing,23.0,1,4,mid (21-50)
pocket knife,pocket,knife,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pocket watch,pocket,watch,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
poker hand,poker,hand,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
pole barn,pole,barn,medium,5.0,1.63,1,1.0,concrete,neutral,architecture,21.0,1,3,mid (21-50)
pole vault,pole,vault,medium,5.2,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
police car,police,car,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
pond water,pond,water,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
pool chair,pool,chair,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
pool cue,pool,cue,medium,5.2,1.63,2,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
pool deck,pool,deck,high,5.5,2.07,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
pool party,pool,party,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
pool table,pool,table,high,5.5,2.07,2,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
pool towel,pool,towel,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
pop art,pop,art,medium,5.2,1.63,1,1.0,concrete,neutral,art,20.0,1,4,mid (21-50)
pop corn,pop,corn,high,5.8,2.07,1,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
pop music,pop,music,medium,5.6,1.67,1,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
pop quiz,pop,quiz,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
pop song,pop,song,medium,5.4,1.63,1,1.0,concrete,neutral,music,20.0,1,4,mid (21-50)
poppy seed,poppy,seed,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
porch light,porch,light,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
porch step,porch,step,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
porch swing,porch,swing,high,5.5,2.07,2,1.0,concrete,neutral,household,23.0,1,4,early (1-20)
pork belly,pork,belly,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pork chop,pork,chop,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pork rib,pork,rib,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
port call,port,call,medium,5.0,1.63,1,1.0,concrete,neutral,maritime,21.0,1,3,mid (21-50)
port hole,port,hole,medium,5.0,1.63,1,1.0,concrete,neutral,maritime,21.0,1,3,mid (21-50)
post card,post,card,medium,5.6,2.22,1,1.0,concrete,neutral,object,20.0,1,4,early (1-20)
post office,post,office,high,5.8,2.07,1,1.0,concrete,neutral,civic,20.0,1,4,early (1-20)
postage stamp,postage,stamp,medium,5.0,1.63,1,1.0,concrete,neutral,communication,27.0,1,3,mid (21-50)
poster board,poster,board,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pot hole,pot,hole,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
pot pie,pot,pie,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pot roast,pot,roast,high,5.5,2.07,1,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
potato chip,potato,chip,high,5.8,2.22,1,1.0,concrete,neutral,food,20.0,1,4,early (1-20)
pound cake,pound,cake,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
power button,power,button,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
power cord,power,cord,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
power line,power,line,high,5.5,2.06,2,0.7,concrete,neutral,object_neutral,26.5,2,4,early (1-20)
power lunch,power,lunch,medium,5.5,1.64,2,0.7,concrete,neutral,social,28.0,2,4,mid (21-50)
power outlet,power,outlet,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
power plug,power,plug,medium,5.2,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
power point,power,point,medium,5.6,1.67,2,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
power strip,power,strip,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
press box,press,box,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
pretzel stick,pretzel,stick,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
price cut,price,cut,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
price drop,price,drop,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
price guide,price,guide,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
price range,price,range,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
price tag,price,tag,medium,5.6,2.22,1,1.0,concrete,neutral,commerce,20.0,1,4,early (1-20)
print run,print,run,medium,5.0,1.63,1,1.0,concrete,neutral,commerce,21.0,1,3,mid (21-50)
print shop,print,shop,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
printer ink,printer,ink,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
printer paper,printer,paper,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
priority mail,priority,mail,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
privacy policy,privacy,policy,medium,5.2,1.6,1,0.7,concrete,neutral,work,20.0,1,4,mid (21-50)
private school,private,school,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
processing fee,processing,fee,medium,5.0,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
product code,product,code,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
product demo,product,demo,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
product display,product,display,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
product launch,product,launch,medium,5.2,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
product line,product,line,medium,5.4,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
product manual,product,manual,medium,5.0,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
product sample,product,sample,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
production line,production,line,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
prom date,prom,date,medium,5.2,1.63,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
prom dress,prom,dress,medium,5.4,1.63,2,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
prom night,prom,night,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
promo code,promo,code,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
property tax,property,tax,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
public school,public,school,medium,5.6,1.67,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
pumpkin pie,pumpkin,pie,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
pumpkin seed,pumpkin,seed,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
punch in,punch,in,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
punch out,punch,out,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
puppet show,puppet,show,medium,5.4,1.63,1,1.0,concrete,neutral,performance,20.0,1,4,mid (21-50)
purchase order,purchase,order,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
push cart,push,cart,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
push mower,push,mower,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
put on,put,on,high,5.8,2.07,2,1.0,concrete,neutral,action,20.0,1,4,early (1-20)
puzzle piece,puzzle,piece,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
quick break,quick,break,medium,5.2,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
quick guide,quick,guide,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
quiet time,quiet,time,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
quiz bowl,quiz,bowl,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
quiz show,quiz,show,medium,5.2,1.63,1,1.0,concrete,neutral,performance,20.0,1,4,mid (21-50)
race car,race,car,medium,5.6,2.22,1,1.0,concrete,neutral,transport,20.0,1,4,early (1-20)
race track,race,track,medium,5.6,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
rail car,rail,car,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
rail road,rail,road,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
rail track,rail,track,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
rain coat,rain,coat,medium,5.6,2.22,3,1.0,concrete,neutral,clothing,20.0,1,4,early (1-20)
rain drop,rain,drop,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
rain fall,rain,fall,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
rain forest,rain,forest,medium,5.6,1.67,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
rain gauge,rain,gauge,medium,5.0,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
rain hat,rain,hat,medium,5.2,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
rain puddle,rain,puddle,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
rain storm,rain,storm,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
rain water,rain,water,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
rainy day,rainy,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
raspberry jam,raspberry,jam,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
reading class,reading,class,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
reality show,reality,show,medium,5.4,1.63,1,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
receipt number,receipt,number,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
reception area,reception,area,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
reception desk,reception,desk,medium,5.2,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
recess time,recess,time,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
